bid_price_1,bid_volume_1,ask_price_1,ask_volume_1,product,timestamp
208,0,206,2,CHADS_STOCKS,35000
103,0,99,0,JOHNS_STOCKS,35000
205,0,197,6,CASTLE_STOCKS,35000
135,1,133,1,CUTHS_STOCKS,35000
92,2,88,0,HATFIELD_STOCKS,35100
87,0,83,0,COLLINGWOOD_STOCKS,35100
209,1,205,2,CHADS_STOCKS,35100
102,4,100,0,JOHNS_STOCKS,35100
205,0,197,0,CASTLE_STOCKS,35100
136,2,132,0,CUTHS_STOCKS,35100
91,0,89,1,HATFIELD_STOCKS,35200
86,0,84,0,COLLINGWOOD_STOCKS,35200
206,1,202,1,CHADS_STOCKS,35200
101,4,99,1,JOHNS_STOCKS,35200
205,0,197,1,CASTLE_STOCKS,35200
137,0,133,2,CUTHS_STOCKS,35200
92,0,88,0,HATFIELD_STOCKS,35300
87,0,83,0,COLLINGWOOD_STOCKS,35300
204,0,200,0,CHADS_STOCKS,35300
101,1,99,1,JOHNS_STOCKS,35300
204,0,198,3,CASTLE_STOCKS,35300
136,0,132,0,CUTHS_STOCKS,35300
92,4,88,4,HATFIELD_STOCKS,35400
87,2,83,0,COLLINGWOOD_STOCKS,35400
204,0,202,0,CHADS_STOCKS,35400
100,0,96,0,JOHNS_STOCKS,35400
205,10,197,10,CASTLE_STOCKS,35400
136,0,132,0,CUTHS_STOCKS,35400
93,1,89,0,HATFIELD_STOCKS,35500
88,4,84,1,COLLINGWOOD_STOCKS,35500
206,0,202,0,CHADS_STOCKS,35500
101,2,97,1,JOHNS_STOCKS,35500
204,0,198,0,CASTLE_STOCKS,35500
136,0,132,4,CUTHS_STOCKS,35500
92,1,90,0,HATFIELD_STOCKS,35600
87,0,85,4,COLLINGWOOD_STOCKS,35600
204,2,200,0,CHADS_STOCKS,35600
101,0,97,0,JOHNS_STOCKS,35600
205,0,197,1,CASTLE_STOCKS,35600
137,0,133,0,CUTHS_STOCKS,35600
92,1,88,1,HATFIELD_STOCKS,35700
87,2,85,3,COLLINGWOOD_STOCKS,35700
204,3,200,1,CHADS_STOCKS,35700
102,1,98,3,JOHNS_STOCKS,35700
206,0,198,0,CASTLE_STOCKS,35700
137,0,133,0,CUTHS_STOCKS,35700
93,1,89,0,HATFIELD_STOCKS,35800
89,4,85,3,COLLINGWOOD_STOCKS,35800
203,0,201,0,CHADS_STOCKS,35800
102,0,100,0,JOHNS_STOCKS,35800
206,0,198,0,CASTLE_STOCKS,35800
136,0,132,0,CUTHS_STOCKS,35800
94,1,90,3,HATFIELD_STOCKS,35900
90,0,86,0,COLLINGWOOD_STOCKS,35900
204,0,200,0,CHADS_STOCKS,35900
104,2,100,3,JOHNS_STOCKS,35900
206,0,198,0,CASTLE_STOCKS,35900
137,0,133,0,CUTHS_STOCKS,35900
94,2,90,1,HATFIELD_STOCKS,36000
91,0,87,0,COLLINGWOOD_STOCKS,36000
205,0,201,2,CHADS_STOCKS,36000
107,1,103,1,JOHNS_STOCKS,36000
206,1,198,0,CASTLE_STOCKS,36000
137,2,133,1,CUTHS_STOCKS,36000
94,2,90,1,HATFIELD_STOCKS,36100
91,0,87,0,COLLINGWOOD_STOCKS,36100
206,1,204,2,CHADS_STOCKS,36100
105,0,101,1,JOHNS_STOCKS,36100
206,6,198,3,CASTLE_STOCKS,36100
138,2,134,0,CUTHS_STOCKS,36100
93,3,91,2,HATFIELD_STOCKS,36200
91,0,87,3,COLLINGWOOD_STOCKS,36200
204,0,202,0,CHADS_STOCKS,36200
104,0,100,1,JOHNS_STOCKS,36200
205,2,199,2,CASTLE_STOCKS,36200
138,0,134,0,CUTHS_STOCKS,36200
95,1,91,0,HATFIELD_STOCKS,36300
91,1,89,0,COLLINGWOOD_STOCKS,36300
207,0,203,0,CHADS_STOCKS,36300
104,1,100,1,JOHNS_STOCKS,36300
206,5,200,6,CASTLE_STOCKS,36300
138,1,134,1,CUTHS_STOCKS,36300
96,3,92,0,HATFIELD_STOCKS,36400
91,0,89,0,COLLINGWOOD_STOCKS,36400
206,0,202,2,CHADS_STOCKS,36400
104,0,100,2,JOHNS_STOCKS,36400
207,1,199,5,CASTLE_STOCKS,36400
138,0,134,1,CUTHS_STOCKS,36400
96,0,94,0,HATFIELD_STOCKS,36500
93,0,89,0,COLLINGWOOD_STOCKS,36500
208,4,204,3,CHADS_STOCKS,36500
104,0,100,0,JOHNS_STOCKS,36500
207,3,199,0,CASTLE_STOCKS,36500
137,3,135,3,CUTHS_STOCKS,36500
96,0,94,0,HATFIELD_STOCKS,36600
92,1,88,1,COLLINGWOOD_STOCKS,36600
208,0,204,2,CHADS_STOCKS,36600
105,4,101,3,JOHNS_STOCKS,36600
206,3,200,7,CASTLE_STOCKS,36600
138,0,134,0,CUTHS_STOCKS,36600
98,1,94,0,HATFIELD_STOCKS,36700
92,0,88,0,COLLINGWOOD_STOCKS,36700
207,0,205,0,CHADS_STOCKS,36700
106,0,102,0,JOHNS_STOCKS,36700
206,1,200,1,CASTLE_STOCKS,36700
137,1,133,0,CUTHS_STOCKS,36700
97,0,95,1,HATFIELD_STOCKS,36800
92,0,88,0,COLLINGWOOD_STOCKS,36800
207,1,205,0,CHADS_STOCKS,36800
107,0,103,0,JOHNS_STOCKS,36800
206,2,198,7,CASTLE_STOCKS,36800
136,0,132,0,CUTHS_STOCKS,36800
97,0,93,0,HATFIELD_STOCKS,36900
92,2,88,2,COLLINGWOOD_STOCKS,36900
211,0,207,0,CHADS_STOCKS,36900
104,1,100,1,JOHNS_STOCKS,36900
206,2,198,2,CASTLE_STOCKS,36900
136,3,132,1,CUTHS_STOCKS,36900
97,4,95,2,HATFIELD_STOCKS,37000
92,3,88,0,COLLINGWOOD_STOCKS,37000
210,0,206,0,CHADS_STOCKS,37000
104,0,102,0,JOHNS_STOCKS,37000
206,3,198,7,CASTLE_STOCKS,37000
135,0,133,0,CUTHS_STOCKS,37000
97,3,95,1,HATFIELD_STOCKS,37100
90,0,88,0,COLLINGWOOD_STOCKS,37100
210,3,206,1,CHADS_STOCKS,37100
102,1,100,0,JOHNS_STOCKS,37100
206,1,198,3,CASTLE_STOCKS,37100
136,2,132,1,CUTHS_STOCKS,37100
97,0,95,3,HATFIELD_STOCKS,37200
91,0,87,1,COLLINGWOOD_STOCKS,37200
209,0,205,0,CHADS_STOCKS,37200
102,0,98,0,JOHNS_STOCKS,37200
206,0,198,0,CASTLE_STOCKS,37200
135,0,131,0,CUTHS_STOCKS,37200
98,1,94,2,HATFIELD_STOCKS,37300
92,0,88,1,COLLINGWOOD_STOCKS,37300
208,0,204,2,CHADS_STOCKS,37300
103,0,99,0,JOHNS_STOCKS,37300
206,2,198,3,CASTLE_STOCKS,37300
135,1,131,4,CUTHS_STOCKS,37300
99,2,95,2,HATFIELD_STOCKS,37400
91,0,89,0,COLLINGWOOD_STOCKS,37400
208,0,206,0,CHADS_STOCKS,37400
100,0,98,0,JOHNS_STOCKS,37400
204,0,198,1,CASTLE_STOCKS,37400
133,3,131,2,CUTHS_STOCKS,37400
99,0,95,0,HATFIELD_STOCKS,37500
92,1,90,1,COLLINGWOOD_STOCKS,37500
209,1,205,1,CHADS_STOCKS,37500
101,0,97,1,JOHNS_STOCKS,37500
205,0,197,2,CASTLE_STOCKS,37500
134,0,130,0,CUTHS_STOCKS,37500
100,1,96,2,HATFIELD_STOCKS,37600
93,0,91,0,COLLINGWOOD_STOCKS,37600
209,0,205,0,CHADS_STOCKS,37600
101,0,97,0,JOHNS_STOCKS,37600
205,6,197,9,CASTLE_STOCKS,37600
133,3,131,3,CUTHS_STOCKS,37600
99,1,95,1,HATFIELD_STOCKS,37700
93,0,89,3,COLLINGWOOD_STOCKS,37700
208,0,204,0,CHADS_STOCKS,37700
100,0,96,0,JOHNS_STOCKS,37700
204,4,198,0,CASTLE_STOCKS,37700
134,0,130,0,CUTHS_STOCKS,37700
99,1,95,0,HATFIELD_STOCKS,37800
94,0,90,4,COLLINGWOOD_STOCKS,37800
208,1,206,1,CHADS_STOCKS,37800
101,0,97,0,JOHNS_STOCKS,37800
204,0,198,2,CASTLE_STOCKS,37800
135,3,131,0,CUTHS_STOCKS,37800
99,2,95,1,HATFIELD_STOCKS,37900
93,0,91,1,COLLINGWOOD_STOCKS,37900
207,0,203,0,CHADS_STOCKS,37900
101,3,97,2,JOHNS_STOCKS,37900
204,6,198,4,CASTLE_STOCKS,37900
134,1,132,2,CUTHS_STOCKS,37900
98,1,94,1,HATFIELD_STOCKS,38000
93,0,89,0,COLLINGWOOD_STOCKS,38000
208,2,204,2,CHADS_STOCKS,38000
104,1,102,0,JOHNS_STOCKS,38000
204,0,198,3,CASTLE_STOCKS,38000
134,1,132,1,CUTHS_STOCKS,38000
97,0,93,0,HATFIELD_STOCKS,38100
92,2,88,0,COLLINGWOOD_STOCKS,38100
210,0,206,0,CHADS_STOCKS,38100
105,0,101,0,JOHNS_STOCKS,38100
204,1,196,1,CASTLE_STOCKS,38100
133,0,131,0,CUTHS_STOCKS,38100
97,0,93,0,HATFIELD_STOCKS,38200
93,1,89,1,COLLINGWOOD_STOCKS,38200
209,0,205,1,CHADS_STOCKS,38200
105,0,101,0,JOHNS_STOCKS,38200
204,0,196,0,CASTLE_STOCKS,38200
133,1,131,1,CUTHS_STOCKS,38200
97,0,93,1,HATFIELD_STOCKS,38300
93,0,91,0,COLLINGWOOD_STOCKS,38300
208,0,206,0,CHADS_STOCKS,38300
105,0,101,0,JOHNS_STOCKS,38300
203,2,195,2,CASTLE_STOCKS,38300
133,0,131,0,CUTHS_STOCKS,38300
97,0,93,0,HATFIELD_STOCKS,38400
91,0,89,0,COLLINGWOOD_STOCKS,38400
209,0,205,0,CHADS_STOCKS,38400
106,0,102,0,JOHNS_STOCKS,38400
202,0,196,1,CASTLE_STOCKS,38400
134,0,132,2,CUTHS_STOCKS,38400
97,1,95,2,HATFIELD_STOCKS,38500
92,1,90,2,COLLINGWOOD_STOCKS,38500
211,3,207,1,CHADS_STOCKS,38500
105,0,101,0,JOHNS_STOCKS,38500
204,9,196,12,CASTLE_STOCKS,38500
135,1,131,3,CUTHS_STOCKS,38500
97,1,95,1,HATFIELD_STOCKS,38600
93,2,89,1,COLLINGWOOD_STOCKS,38600
210,0,206,0,CHADS_STOCKS,38600
103,0,101,0,JOHNS_STOCKS,38600
203,0,197,5,CASTLE_STOCKS,38600
135,3,131,3,CUTHS_STOCKS,38600
98,4,94,3,HATFIELD_STOCKS,38700
92,0,88,0,COLLINGWOOD_STOCKS,38700
213,4,209,2,CHADS_STOCKS,38700
103,1,101,0,JOHNS_STOCKS,38700
204,2,196,0,CASTLE_STOCKS,38700
135,2,131,1,CUTHS_STOCKS,38700
98,2,94,4,HATFIELD_STOCKS,38800
93,2,89,1,COLLINGWOOD_STOCKS,38800
215,0,211,0,CHADS_STOCKS,38800
104,1,102,1,JOHNS_STOCKS,38800
204,2,196,0,CASTLE_STOCKS,38800
135,0,131,2,CUTHS_STOCKS,38800
97,0,93,0,HATFIELD_STOCKS,38900
92,0,88,0,COLLINGWOOD_STOCKS,38900
215,0,213,0,CHADS_STOCKS,38900
105,0,101,0,JOHNS_STOCKS,38900
204,5,196,4,CASTLE_STOCKS,38900
136,1,132,1,CUTHS_STOCKS,38900
97,0,93,0,HATFIELD_STOCKS,39000
91,0,87,2,COLLINGWOOD_STOCKS,39000
216,0,214,0,CHADS_STOCKS,39000
104,0,100,0,JOHNS_STOCKS,39000
204,1,196,2,CASTLE_STOCKS,39000
136,0,134,0,CUTHS_STOCKS,39000
97,0,93,0,HATFIELD_STOCKS,39100
91,2,89,2,COLLINGWOOD_STOCKS,39100
217,0,213,0,CHADS_STOCKS,39100
103,0,101,0,JOHNS_STOCKS,39100
204,1,196,2,CASTLE_STOCKS,39100
136,1,134,1,CUTHS_STOCKS,39100
96,0,92,2,HATFIELD_STOCKS,39200
91,1,89,0,COLLINGWOOD_STOCKS,39200
217,3,215,2,CHADS_STOCKS,39200
105,0,101,0,JOHNS_STOCKS,39200
204,0,196,0,CASTLE_STOCKS,39200
137,0,133,2,CUTHS_STOCKS,39200
96,0,92,0,HATFIELD_STOCKS,39300
92,0,88,0,COLLINGWOOD_STOCKS,39300
216,0,214,0,CHADS_STOCKS,39300
104,2,100,1,JOHNS_STOCKS,39300
204,3,196,1,CASTLE_STOCKS,39300
137,1,133,2,CUTHS_STOCKS,39300
97,1,93,2,HATFIELD_STOCKS,39400
93,1,89,1,COLLINGWOOD_STOCKS,39400
219,0,215,0,CHADS_STOCKS,39400
103,0,101,1,JOHNS_STOCKS,39400
203,0,197,0,CASTLE_STOCKS,39400
136,0,134,1,CUTHS_STOCKS,39400
98,4,94,0,HATFIELD_STOCKS,39500
93,0,89,0,COLLINGWOOD_STOCKS,39500
218,1,214,1,CHADS_STOCKS,39500
104,0,100,0,JOHNS_STOCKS,39500
204,0,196,1,CASTLE_STOCKS,39500
137,2,135,2,CUTHS_STOCKS,39500
98,2,94,1,HATFIELD_STOCKS,39600
93,0,91,0,COLLINGWOOD_STOCKS,39600
218,3,214,0,CHADS_STOCKS,39600
101,4,99,2,JOHNS_STOCKS,39600
204,0,196,0,CASTLE_STOCKS,39600
137,1,135,2,CUTHS_STOCKS,39600
97,0,95,1,HATFIELD_STOCKS,39700
93,1,91,1,COLLINGWOOD_STOCKS,39700
218,1,214,1,CHADS_STOCKS,39700
101,0,99,0,JOHNS_STOCKS,39700
203,3,197,1,CASTLE_STOCKS,39700
138,3,134,3,CUTHS_STOCKS,39700
99,1,95,1,HATFIELD_STOCKS,39800
95,0,91,0,COLLINGWOOD_STOCKS,39800
217,2,213,3,CHADS_STOCKS,39800
101,0,99,0,JOHNS_STOCKS,39800
203,2,197,6,CASTLE_STOCKS,39800
138,0,134,0,CUTHS_STOCKS,39800
98,0,96,0,HATFIELD_STOCKS,39900
94,2,90,1,COLLINGWOOD_STOCKS,39900
217,1,213,0,CHADS_STOCKS,39900
101,0,99,2,JOHNS_STOCKS,39900
203,2,197,3,CASTLE_STOCKS,39900
138,1,136,1,CUTHS_STOCKS,39900
98,0,96,0,HATFIELD_STOCKS,40000
93,0,91,0,COLLINGWOOD_STOCKS,40000
216,1,212,0,CHADS_STOCKS,40000
102,0,98,0,JOHNS_STOCKS,40000
203,1,195,0,CASTLE_STOCKS,40000
138,2,134,3,CUTHS_STOCKS,40000
98,0,94,0,HATFIELD_STOCKS,40100
93,0,89,0,COLLINGWOOD_STOCKS,40100
214,2,210,2,CHADS_STOCKS,40100
102,0,98,0,JOHNS_STOCKS,40100
202,7,196,1,CASTLE_STOCKS,40100
137,3,133,1,CUTHS_STOCKS,40100
97,1,95,0,HATFIELD_STOCKS,40200
92,4,88,2,COLLINGWOOD_STOCKS,40200
215,0,211,2,CHADS_STOCKS,40200
101,1,97,3,JOHNS_STOCKS,40200
203,5,195,4,CASTLE_STOCKS,40200
136,4,134,1,CUTHS_STOCKS,40200
97,0,93,0,HATFIELD_STOCKS,40300
91,2,89,2,COLLINGWOOD_STOCKS,40300
215,3,211,4,CHADS_STOCKS,40300
102,0,98,1,JOHNS_STOCKS,40300
202,2,196,2,CASTLE_STOCKS,40300
137,0,133,0,CUTHS_STOCKS,40300
97,1,93,0,HATFIELD_STOCKS,40400
91,1,87,0,COLLINGWOOD_STOCKS,40400
217,0,213,0,CHADS_STOCKS,40400
103,1,99,1,JOHNS_STOCKS,40400
204,0,196,3,CASTLE_STOCKS,40400
138,0,134,0,CUTHS_STOCKS,40400
96,0,94,0,HATFIELD_STOCKS,40500
90,1,88,1,COLLINGWOOD_STOCKS,40500
216,0,212,0,CHADS_STOCKS,40500
102,0,100,0,JOHNS_STOCKS,40500
203,6,197,5,CASTLE_STOCKS,40500
138,3,134,4,CUTHS_STOCKS,40500
96,0,94,0,HATFIELD_STOCKS,40600
91,0,87,0,COLLINGWOOD_STOCKS,40600
217,1,213,1,CHADS_STOCKS,40600
103,0,101,1,JOHNS_STOCKS,40600
203,0,197,7,CASTLE_STOCKS,40600
138,1,134,1,CUTHS_STOCKS,40600
96,0,92,2,HATFIELD_STOCKS,40700
91,2,87,2,COLLINGWOOD_STOCKS,40700
217,0,215,4,CHADS_STOCKS,40700
105,1,101,0,JOHNS_STOCKS,40700
204,0,196,0,CASTLE_STOCKS,40700
140,0,136,0,CUTHS_STOCKS,40700
96,0,92,0,HATFIELD_STOCKS,40800
91,2,87,1,COLLINGWOOD_STOCKS,40800
219,0,215,0,CHADS_STOCKS,40800
104,0,102,0,JOHNS_STOCKS,40800
203,6,197,1,CASTLE_STOCKS,40800
140,0,136,0,CUTHS_STOCKS,40800
94,1,92,3,HATFIELD_STOCKS,40900
89,2,85,1,COLLINGWOOD_STOCKS,40900
220,0,216,0,CHADS_STOCKS,40900
104,0,102,0,JOHNS_STOCKS,40900
204,6,196,2,CASTLE_STOCKS,40900
140,3,136,2,CUTHS_STOCKS,40900
94,2,92,0,HATFIELD_STOCKS,41000
89,3,85,1,COLLINGWOOD_STOCKS,41000
218,2,214,0,CHADS_STOCKS,41000
102,0,100,2,JOHNS_STOCKS,41000
203,2,195,3,CASTLE_STOCKS,41000
139,0,137,2,CUTHS_STOCKS,41000
94,0,90,0,HATFIELD_STOCKS,41100
88,2,84,3,COLLINGWOOD_STOCKS,41100
217,0,215,0,CHADS_STOCKS,41100
101,3,97,1,JOHNS_STOCKS,41100
203,0,195,0,CASTLE_STOCKS,41100
140,2,136,2,CUTHS_STOCKS,41100
93,0,89,1,HATFIELD_STOCKS,41200
88,1,86,1,COLLINGWOOD_STOCKS,41200
218,3,214,4,CHADS_STOCKS,41200
102,1,100,0,JOHNS_STOCKS,41200
202,2,196,11,CASTLE_STOCKS,41200
139,1,135,3,CUTHS_STOCKS,41200
94,1,90,1,HATFIELD_STOCKS,41300
89,2,87,2,COLLINGWOOD_STOCKS,41300
213,0,211,0,CHADS_STOCKS,41300
102,0,98,0,JOHNS_STOCKS,41300
201,1,195,4,CASTLE_STOCKS,41300
139,0,135,0,CUTHS_STOCKS,41300
93,2,89,0,HATFIELD_STOCKS,41400
90,0,86,2,COLLINGWOOD_STOCKS,41400
214,0,210,0,CHADS_STOCKS,41400
101,2,99,1,JOHNS_STOCKS,41400
203,1,195,0,CASTLE_STOCKS,41400
139,0,135,0,CUTHS_STOCKS,41400
94,3,90,0,HATFIELD_STOCKS,41500
89,0,87,1,COLLINGWOOD_STOCKS,41500
215,0,211,0,CHADS_STOCKS,41500
102,3,98,2,JOHNS_STOCKS,41500
202,6,196,3,CASTLE_STOCKS,41500
138,0,134,0,CUTHS_STOCKS,41500
95,1,91,1,HATFIELD_STOCKS,41600
89,3,87,0,COLLINGWOOD_STOCKS,41600
216,1,212,0,CHADS_STOCKS,41600
102,0,98,0,JOHNS_STOCKS,41600
203,12,197,1,CASTLE_STOCKS,41600
139,1,135,0,CUTHS_STOCKS,41600
95,3,91,1,HATFIELD_STOCKS,41700
90,0,86,0,COLLINGWOOD_STOCKS,41700
215,0,211,2,CHADS_STOCKS,41700
101,0,99,0,JOHNS_STOCKS,41700
204,1,196,0,CASTLE_STOCKS,41700
139,2,135,1,CUTHS_STOCKS,41700
97,3,93,1,HATFIELD_STOCKS,41800
90,0,88,1,COLLINGWOOD_STOCKS,41800
213,2,211,3,CHADS_STOCKS,41800
101,0,97,0,JOHNS_STOCKS,41800
203,0,197,0,CASTLE_STOCKS,41800
139,0,135,0,CUTHS_STOCKS,41800
96,0,92,0,HATFIELD_STOCKS,41900
90,1,88,0,COLLINGWOOD_STOCKS,41900
216,2,212,1,CHADS_STOCKS,41900
101,0,97,0,JOHNS_STOCKS,41900
203,3,197,5,CASTLE_STOCKS,41900
138,1,136,1,CUTHS_STOCKS,41900
97,0,93,0,HATFIELD_STOCKS,42000
92,0,88,0,COLLINGWOOD_STOCKS,42000
217,0,213,0,CHADS_STOCKS,42000
100,2,96,3,JOHNS_STOCKS,42000
205,1,197,2,CASTLE_STOCKS,42000
139,0,135,1,CUTHS_STOCKS,42000
96,1,92,1,HATFIELD_STOCKS,42100
90,0,88,1,COLLINGWOOD_STOCKS,42100
219,0,215,0,CHADS_STOCKS,42100
99,2,97,1,JOHNS_STOCKS,42100
205,1,197,2,CASTLE_STOCKS,42100
140,0,136,0,CUTHS_STOCKS,42100
96,1,92,0,HATFIELD_STOCKS,42200
92,0,88,1,COLLINGWOOD_STOCKS,42200
220,1,216,3,CHADS_STOCKS,42200
101,0,97,0,JOHNS_STOCKS,42200
205,0,197,0,CASTLE_STOCKS,42200
141,3,137,3,CUTHS_STOCKS,42200
97,0,93,1,HATFIELD_STOCKS,42300
92,0,88,0,COLLINGWOOD_STOCKS,42300
221,3,217,0,CHADS_STOCKS,42300
102,0,98,0,JOHNS_STOCKS,42300
205,2,197,4,CASTLE_STOCKS,42300
139,0,135,1,CUTHS_STOCKS,42300
97,0,93,0,HATFIELD_STOCKS,42400
92,1,90,2,COLLINGWOOD_STOCKS,42400
221,4,219,0,CHADS_STOCKS,42400
102,0,98,0,JOHNS_STOCKS,42400
204,1,198,1,CASTLE_STOCKS,42400
138,1,136,1,CUTHS_STOCKS,42400
97,0,95,0,HATFIELD_STOCKS,42500
94,4,90,4,COLLINGWOOD_STOCKS,42500
222,3,218,1,CHADS_STOCKS,42500
104,4,102,2,JOHNS_STOCKS,42500
205,6,197,7,CASTLE_STOCKS,42500
138,0,134,2,CUTHS_STOCKS,42500
96,0,94,0,HATFIELD_STOCKS,42600
92,0,88,1,COLLINGWOOD_STOCKS,42600
224,0,220,0,CHADS_STOCKS,42600
105,1,103,2,JOHNS_STOCKS,42600
205,1,197,9,CASTLE_STOCKS,42600
138,0,134,0,CUTHS_STOCKS,42600
95,0,91,2,HATFIELD_STOCKS,42700
91,0,87,0,COLLINGWOOD_STOCKS,42700
223,1,219,0,CHADS_STOCKS,42700
105,1,101,1,JOHNS_STOCKS,42700
204,4,198,4,CASTLE_STOCKS,42700
138,3,134,3,CUTHS_STOCKS,42700
95,1,93,2,HATFIELD_STOCKS,42800
91,0,89,4,COLLINGWOOD_STOCKS,42800
223,0,219,0,CHADS_STOCKS,42800
104,3,100,2,JOHNS_STOCKS,42800
205,2,197,1,CASTLE_STOCKS,42800
139,0,135,0,CUTHS_STOCKS,42800
96,0,92,0,HATFIELD_STOCKS,42900
92,2,88,3,COLLINGWOOD_STOCKS,42900
222,3,218,1,CHADS_STOCKS,42900
105,1,101,3,JOHNS_STOCKS,42900
204,4,198,0,CASTLE_STOCKS,42900
138,0,136,0,CUTHS_STOCKS,42900
94,0,90,0,HATFIELD_STOCKS,43000
90,0,88,0,COLLINGWOOD_STOCKS,43000
220,1,216,1,CHADS_STOCKS,43000
102,1,100,0,JOHNS_STOCKS,43000
205,6,197,7,CASTLE_STOCKS,43000
139,1,137,0,CUTHS_STOCKS,43000
94,0,92,0,HATFIELD_STOCKS,43100
90,0,88,0,COLLINGWOOD_STOCKS,43100
221,0,217,0,CHADS_STOCKS,43100
102,0,100,0,JOHNS_STOCKS,43100
205,5,197,5,CASTLE_STOCKS,43100
141,0,137,0,CUTHS_STOCKS,43100
94,0,92,0,HATFIELD_STOCKS,43200
91,2,87,1,COLLINGWOOD_STOCKS,43200
221,2,217,2,CHADS_STOCKS,43200
102,0,100,0,JOHNS_STOCKS,43200
205,7,197,2,CASTLE_STOCKS,43200
140,0,136,0,CUTHS_STOCKS,43200
95,0,91,0,HATFIELD_STOCKS,43300
91,0,87,0,COLLINGWOOD_STOCKS,43300
220,0,216,0,CHADS_STOCKS,43300
100,0,96,0,JOHNS_STOCKS,43300
206,3,198,0,CASTLE_STOCKS,43300
141,1,137,0,CUTHS_STOCKS,43300
94,0,92,1,HATFIELD_STOCKS,43400
89,0,87,0,COLLINGWOOD_STOCKS,43400
219,0,215,0,CHADS_STOCKS,43400
101,1,99,1,JOHNS_STOCKS,43400
205,5,197,0,CASTLE_STOCKS,43400
140,0,138,0,CUTHS_STOCKS,43400
94,0,90,1,HATFIELD_STOCKS,43500
90,1,86,2,COLLINGWOOD_STOCKS,43500
218,0,216,0,CHADS_STOCKS,43500
101,0,97,0,JOHNS_STOCKS,43500
205,1,199,1,CASTLE_STOCKS,43500
140,0,136,0,CUTHS_STOCKS,43500
94,2,90,1,HATFIELD_STOCKS,43600
90,2,86,1,COLLINGWOOD_STOCKS,43600
218,0,214,1,CHADS_STOCKS,43600
101,0,97,1,JOHNS_STOCKS,43600
206,4,198,11,CASTLE_STOCKS,43600
140,1,136,0,CUTHS_STOCKS,43600
94,3,92,0,HATFIELD_STOCKS,43700
91,0,87,3,COLLINGWOOD_STOCKS,43700
218,1,214,1,CHADS_STOCKS,43700
98,1,94,1,JOHNS_STOCKS,43700
205,1,199,6,CASTLE_STOCKS,43700
138,1,136,2,CUTHS_STOCKS,43700
96,0,92,1,HATFIELD_STOCKS,43800
92,0,88,0,COLLINGWOOD_STOCKS,43800
215,2,213,0,CHADS_STOCKS,43800
97,2,93,1,JOHNS_STOCKS,43800
205,4,197,4,CASTLE_STOCKS,43800
140,0,136,0,CUTHS_STOCKS,43800
96,0,92,0,HATFIELD_STOCKS,43900
90,1,88,1,COLLINGWOOD_STOCKS,43900
216,0,214,0,CHADS_STOCKS,43900
96,0,94,0,JOHNS_STOCKS,43900
204,3,198,0,CASTLE_STOCKS,43900
138,0,136,0,CUTHS_STOCKS,43900
95,0,93,1,HATFIELD_STOCKS,44000
91,0,87,0,COLLINGWOOD_STOCKS,44000
217,2,213,0,CHADS_STOCKS,44000
96,2,92,2,JOHNS_STOCKS,44000
205,0,197,0,CASTLE_STOCKS,44000
139,0,135,0,CUTHS_STOCKS,44000
95,0,93,1,HATFIELD_STOCKS,44100
91,0,87,0,COLLINGWOOD_STOCKS,44100
217,0,213,0,CHADS_STOCKS,44100
96,0,92,0,JOHNS_STOCKS,44100
205,1,197,2,CASTLE_STOCKS,44100
140,0,136,0,CUTHS_STOCKS,44100
96,2,92,2,HATFIELD_STOCKS,44200
92,0,88,0,COLLINGWOOD_STOCKS,44200
217,2,213,0,CHADS_STOCKS,44200
94,0,92,0,JOHNS_STOCKS,44200
205,1,197,6,CASTLE_STOCKS,44200
139,2,135,2,CUTHS_STOCKS,44200
95,2,91,2,HATFIELD_STOCKS,44300
90,0,88,0,COLLINGWOOD_STOCKS,44300
215,0,211,0,CHADS_STOCKS,44300
94,1,92,0,JOHNS_STOCKS,44300
205,3,197,4,CASTLE_STOCKS,44300
139,0,137,0,CUTHS_STOCKS,44300
94,1,92,1,HATFIELD_STOCKS,44400
92,2,88,1,COLLINGWOOD_STOCKS,44400
214,4,210,2,CHADS_STOCKS,44400
94,4,92,4,JOHNS_STOCKS,44400
204,3,198,2,CASTLE_STOCKS,44400
139,1,135,0,CUTHS_STOCKS,44400
95,0,91,0,HATFIELD_STOCKS,44500
92,0,88,2,COLLINGWOOD_STOCKS,44500
214,0,210,0,CHADS_STOCKS,44500
95,0,91,0,JOHNS_STOCKS,44500
205,2,197,4,CASTLE_STOCKS,44500
139,1,135,2,CUTHS_STOCKS,44500
95,0,91,0,HATFIELD_STOCKS,44600
91,0,89,2,COLLINGWOOD_STOCKS,44600
211,0,207,0,CHADS_STOCKS,44600
92,1,88,0,JOHNS_STOCKS,44600
206,7,198,8,CASTLE_STOCKS,44600
138,2,136,3,CUTHS_STOCKS,44600
94,4,92,4,HATFIELD_STOCKS,44700
91,0,87,0,COLLINGWOOD_STOCKS,44700
210,1,206,1,CHADS_STOCKS,44700
90,1,88,4,JOHNS_STOCKS,44700
205,3,199,2,CASTLE_STOCKS,44700
138,0,134,3,CUTHS_STOCKS,44700
95,0,91,0,HATFIELD_STOCKS,44800
91,0,89,1,COLLINGWOOD_STOCKS,44800
211,2,207,2,CHADS_STOCKS,44800
92,2,88,2,JOHNS_STOCKS,44800
